ENSAIO,DIRECAO,VIA,DIST,VARIAVEL,Condition
IRI,VOLTA,CE-085,4.74,2.07,Good
IRI,VOLTA,CE-085,4.76,0.97,Excellent
IRI,VOLTA,CE-085,4.78,1.62,Excellent
IRI,VOLTA,CE-085,4.8,2.13,Good
IRI,VOLTA,CE-085,4.82,1.46,Excellent
IRI,VOLTA,CE-085,4.84,1.95,Excellent
IRI,VOLTA,CE-085,4.86,1.3,Excellent
IRI,VOLTA,CE-085,4.88,2.08,Good
IRI,VOLTA,CE-085,4.9,2.06,Good
IRI,VOLTA,CE-085,4.92,1.98,Excellent
IRI,VOLTA,CE-085,4.94,1.96,Excellent
IRI,VOLTA,CE-085,4.96,2.04,Good
IRI,VOLTA,CE-085,4.98,1.54,Excellent
IRI,VOLTA,CE-085,5.0,2.04,Good
IRI,VOLTA,CE-085,5.02,2.25,Good
IRI,VOLTA,CE-085,5.04,2.83,Fair
IRI,VOLTA,CE-085,5.06,3.43,Fair
IRI,VOLTA,CE-085,5.08,4.02,Poor
IRI,VOLTA,CE-085,5.1,2.69,Good
IRI,VOLTA,CE-085,5.12,3.13,Fair
IRI,VOLTA,CE-085,5.14,2.38,Good
IRI,VOLTA,CE-085,5.16,2.13,Good
IRI,VOLTA,CE-085,5.18,2.34,Good
IRI,VOLTA,CE-085,5.2,3.37,Fair
IRI,VOLTA,CE-085,5.22,3.49,Fair
IRI,VOLTA,CE-085,5.24,2.63,Good
IRI,VOLTA,CE-085,5.26,1.72,Excellent
IRI,VOLTA,CE-085,5.28,3.45,Fair
IRI,VOLTA,CE-085,5.3,1.35,Excellent
IRI,VOLTA,CE-085,5.32,2.38,Good
IRI,VOLTA,CE-085,5.34,1.64,Excellent
IRI,VOLTA,CE-085,5.36,1.32,Excellent
IRI,VOLTA,CE-085,5.38,1.63,Excellent
IRI,VOLTA,CE-085,5.4,1.56,Excellent
IRI,VOLTA,CE-085,5.42,2.85,Fair
IRI,VOLTA,CE-085,5.44,2.44,Good
IRI,VOLTA,CE-085,5.46,1.28,Excellent
IRI,VOLTA,CE-085,5.48,1.57,Excellent
IRI,VOLTA,CE-085,5.5,2.21,Good
IRI,VOLTA,CE-085,5.52,2.27,Good
IRI,VOLTA,CE-085,5.54,3.28,Fair
IRI,VOLTA,CE-085,5.56,3.5,Fair
IRI,VOLTA,CE-085,5.58,1.86,Excellent
IRI,VOLTA,CE-085,5.6,3.38,Fair
IRI,VOLTA,CE-085,5.62,2.63,Good
IRI,VOLTA,CE-085,5.64,1.7,Excellent
IRI,VOLTA,CE-085,5.66,1.02,Excellent
IRI,VOLTA,CE-085,5.68,1.86,Excellent
IRI,VOLTA,CE-085,5.7,1.54,Excellent
IRI,VOLTA,CE-085,5.72,1.57,Excellent
IRI,VOLTA,CE-085,5.74,2.02,Good
IRI,VOLTA,CE-085,5.76,1.77,Excellent
IRI,VOLTA,CE-085,5.78,1.5,Excellent
IRI,VOLTA,CE-085,5.8,3.08,Fair
IRI,VOLTA,CE-085,5.82,1.93,Excellent
IRI,VOLTA,CE-085,5.84,1.89,Excellent
IRI,VOLTA,CE-085,5.86,0.83,Excellent
IRI,VOLTA,CE-085,5.88,1.21,Excellent
IRI,VOLTA,CE-085,5.9,1.29,Excellent
IRI,VOLTA,CE-085,5.92,1.6,Excellent
IRI,VOLTA,CE-085,5.94,2.4,Good
IRI,VOLTA,CE-085,5.96,2.06,Good
IRI,VOLTA,CE-085,5.98,1.14,Excellent
IRI,VOLTA,CE-085,6.0,2.86,Fair
IRI,VOLTA,CE-085,6.02,2.92,Fair
IRI,VOLTA,CE-085,6.04,2.62,Good
IRI,VOLTA,CE-085,6.06,2.47,Good
IRI,VOLTA,CE-085,6.08,1.72,Excellent
IRI,VOLTA,CE-085,6.1,1.12,Excellent
IRI,VOLTA,CE-085,6.12,2.64,Good
IRI,VOLTA,CE-085,6.14,1.53,Excellent
IRI,VOLTA,CE-085,6.16,1.55,Excellent
IRI,VOLTA,CE-085,6.18,2.29,Good
IRI,VOLTA,CE-085,6.2,1.45,Excellent
IRI,VOLTA,CE-085,6.22,2.62,Good
IRI,VOLTA,CE-085,6.24,1.64,Excellent
IRI,VOLTA,CE-085,6.26,1.61,Excellent
IRI,VOLTA,CE-085,6.28,1.77,Excellent
IRI,VOLTA,CE-085,6.3,1.42,Excellent
IRI,VOLTA,CE-085,6.32,2.77,Fair
IRI,VOLTA,CE-085,6.34,2.35,Good
IRI,VOLTA,CE-085,6.36,2.01,Good
IRI,VOLTA,CE-085,6.38,1.72,Excellent
IRI,VOLTA,CE-085,6.4,1.24,Excellent
IRI,VOLTA,CE-085,6.42,2.01,Good
IRI,VOLTA,CE-085,6.44,1.28,Excellent
IRI,VOLTA,CE-085,6.46,1.74,Excellent
IRI,VOLTA,CE-085,6.48,1.38,Excellent
IRI,VOLTA,CE-085,6.5,1.3,Excellent
IRI,VOLTA,CE-085,6.52,1.88,Excellent
IRI,VOLTA,CE-085,6.54,1.77,Excellent
IRI,VOLTA,CE-085,6.56,2.49,Good
IRI,VOLTA,CE-085,6.58,1.22,Excellent
IRI,VOLTA,CE-085,6.6,1.29,Excellent
IRI,VOLTA,CE-085,6.62,1.81,Excellent
IRI,VOLTA,CE-085,6.64,1.34,Excellent
IRI,VOLTA,CE-085,6.66,2.32,Good
IRI,VOLTA,CE-085,6.68,1.91,Excellent
IRI,VOLTA,CE-085,6.7,1.61,Excellent
IRI,VOLTA,CE-085,6.72,2.62,Good
IRI,VOLTA,CE-085,6.74,1.92,Excellent
IRI,VOLTA,CE-085,6.76,1.81,Excellent
IRI,VOLTA,CE-085,6.78,1.49,Excellent
IRI,VOLTA,CE-085,6.8,1.36,Excellent
IRI,VOLTA,CE-085,6.82,2.47,Good
IRI,VOLTA,CE-085,6.84,1.32,Excellent
IRI,VOLTA,CE-085,6.86,2.07,Good
IRI,VOLTA,CE-085,6.88,1.53,Excellent
IRI,VOLTA,CE-085,6.9,1.15,Excellent
IRI,VOLTA,CE-085,6.92,1.41,Excellent
IRI,VOLTA,CE-085,6.94,0.95,Excellent
IRI,VOLTA,CE-085,6.96,1.71,Excellent
IRI,VOLTA,CE-085,6.98,0.95,Excellent
IRI,VOLTA,CE-085,7.0,1.2,Excellent
IRI,VOLTA,CE-085,7.02,1.27,Excellent
IRI,VOLTA,CE-085,7.04,1.49,Excellent
IRI,VOLTA,CE-085,7.06,4.01,Poor
IRI,VOLTA,CE-085,7.08,1.81,Excellent
IRI,VOLTA,CE-085,7.1,1.84,Excellent
IRI,VOLTA,CE-085,7.12,2.14,Good
IRI,VOLTA,CE-085,7.14,1.68,Excellent
IRI,VOLTA,CE-085,7.16,1.57,Excellent
IRI,VOLTA,CE-085,7.18,1.8,Excellent
IRI,VOLTA,CE-085,7.2,1.72,Excellent
IRI,VOLTA,CE-085,7.22,2.37,Good
IRI,VOLTA,CE-085,7.24,2.52,Good
IRI,VOLTA,CE-085,7.26,2.12,Good
IRI,VOLTA,CE-085,7.28,1.85,Excellent
IRI,VOLTA,CE-085,7.3,1.54,Excellent
IRI,VOLTA,CE-085,7.32,2.16,Good
IRI,VOLTA,CE-085,7.34,1.32,Excellent
IRI,VOLTA,CE-085,7.36,2.05,Good
IRI,VOLTA,CE-085,7.38,1.61,Excellent
IRI,VOLTA,CE-085,7.4,1.87,Excellent
IRI,VOLTA,CE-085,7.42,2.57,Good
IRI,VOLTA,CE-085,7.44,2.02,Good
IRI,VOLTA,CE-085,7.46,1.44,Excellent
IRI,VOLTA,CE-085,7.48,2.3,Good
IRI,VOLTA,CE-085,7.5,2.63,Good
IRI,VOLTA,CE-085,7.52,1.54,Excellent
IRI,VOLTA,CE-085,7.54,1.99,Excellent
IRI,VOLTA,CE-085,7.56,2.26,Good
IRI,VOLTA,CE-085,7.58,3.37,Fair
IRI,VOLTA,CE-085,7.6,2.38,Good
IRI,VOLTA,CE-085,7.62,0.9,Excellent
IRI,VOLTA,CE-085,7.64,1.52,Excellent
IRI,VOLTA,CE-085,7.66,1.08,Excellent
IRI,VOLTA,CE-085,7.68,1.61,Excellent
IRI,VOLTA,CE-085,7.7,2.0,Excellent
IRI,VOLTA,CE-085,7.72,0.96,Excellent
IRI,VOLTA,CE-085,7.74,1.79,Excellent
IRI,VOLTA,CE-085,7.76,1.51,Excellent
IRI,VOLTA,CE-085,7.78,1.67,Excellent
IRI,VOLTA,CE-085,7.8,1.82,Excellent
IRI,VOLTA,CE-085,7.82,2.11,Good
IRI,VOLTA,CE-085,7.84,2.98,Fair
IRI,VOLTA,CE-085,7.86,2.02,Good
IRI,VOLTA,CE-085,7.88,1.68,Excellent
IRI,VOLTA,CE-085,7.9,1.61,Excellent
IRI,VOLTA,CE-085,7.92,1.66,Excellent
IRI,VOLTA,CE-085,7.94,1.69,Excellent
IRI,VOLTA,CE-085,7.96,2.04,Good
IRI,VOLTA,CE-085,7.98,3.12,Fair
IRI,VOLTA,CE-085,8.0,2.59,Good
IRI,VOLTA,CE-085,8.02,0.9,Excellent
IRI,VOLTA,CE-085,8.04,1.61,Excellent
IRI,VOLTA,CE-085,8.06,2.48,Good
IRI,VOLTA,CE-085,8.08,2.32,Good
IRI,VOLTA,CE-085,8.1,2.11,Good
IRI,VOLTA,CE-085,8.12,0.94,Excellent
IRI,VOLTA,CE-085,8.14,1.15,Excellent
IRI,VOLTA,CE-085,8.16,2.13,Good
IRI,VOLTA,CE-085,8.18,1.78,Excellent
IRI,VOLTA,CE-085,8.2,1.32,Excellent
IRI,VOLTA,CE-085,8.22,1.92,Excellent
IRI,VOLTA,CE-085,8.24,2.41,Good
IRI,VOLTA,CE-085,8.26,1.43,Excellent
IRI,VOLTA,CE-085,8.28,3.2,Fair
IRI,VOLTA,CE-085,8.3,2.69,Good
IRI,VOLTA,CE-085,8.32,2.66,Good
IRI,VOLTA,CE-085,8.34,2.01,Good
IRI,VOLTA,CE-085,8.36,2.11,Good
IRI,VOLTA,CE-085,8.38,1.29,Excellent
IRI,VOLTA,CE-085,8.4,1.46,Excellent
IRI,VOLTA,CE-085,8.42,1.5,Excellent
IRI,VOLTA,CE-085,8.44,1.45,Excellent
IRI,VOLTA,CE-085,8.46,1.49,Excellent
IRI,VOLTA,CE-085,8.48,3.12,Fair
IRI,VOLTA,CE-085,8.5,1.29,Excellent
IRI,VOLTA,CE-085,8.52,2.83,Fair
IRI,VOLTA,CE-085,8.54,2.97,Fair
IRI,VOLTA,CE-085,8.56,1.5,Excellent
IRI,VOLTA,CE-085,8.58,1.21,Excellent
IRI,VOLTA,CE-085,8.6,2.23,Good
IRI,VOLTA,CE-085,8.62,2.09,Good
IRI,VOLTA,CE-085,8.64,2.25,Good
IRI,VOLTA,CE-085,8.66,3.45,Fair
IRI,VOLTA,CE-085,8.68,2.8,Fair
IRI,VOLTA,CE-085,8.7,2.02,Good
IRI,VOLTA,CE-085,8.72,3.57,Poor
IRI,VOLTA,CE-085,8.74,1.99,Excellent
IRI,VOLTA,CE-085,8.76,1.86,Excellent
IRI,VOLTA,CE-085,8.78,2.05,Good
IRI,VOLTA,CE-085,8.8,1.72,Excellent
IRI,VOLTA,CE-085,8.82,1.66,Excellent
IRI,VOLTA,CE-085,8.84,1.15,Excellent
IRI,VOLTA,CE-085,8.86,1.73,Excellent
IRI,VOLTA,CE-085,8.88,2.14,Good
IRI,VOLTA,CE-085,8.9,2.07,Good
IRI,VOLTA,CE-085,8.92,2.39,Good
IRI,VOLTA,CE-085,8.94,1.51,Excellent
IRI,VOLTA,CE-085,8.96,1.37,Excellent
IRI,VOLTA,CE-085,8.98,1.56,Excellent
IRI,VOLTA,CE-085,9.0,2.06,Good
IRI,VOLTA,CE-085,9.02,2.9,Fair
IRI,VOLTA,CE-085,9.04,1.48,Excellent
IRI,VOLTA,CE-085,9.06,1.95,Excellent
IRI,VOLTA,CE-085,9.08,1.07,Excellent
IRI,VOLTA,CE-085,9.1,1.42,Excellent
IRI,VOLTA,CE-085,9.12,1.35,Excellent
IRI,VOLTA,CE-085,9.14,0.9,Excellent
IRI,VOLTA,CE-085,9.16,1.18,Excellent
IRI,VOLTA,CE-085,9.18,1.52,Excellent
IRI,VOLTA,CE-085,9.2,3.03,Fair
IRI,VOLTA,CE-085,9.22,0.93,Excellent
IRI,VOLTA,CE-085,9.24,1.1,Excellent
IRI,VOLTA,CE-085,9.26,1.33,Excellent
IRI,VOLTA,CE-085,9.28,2.3,Good
IRI,VOLTA,CE-085,9.3,1.12,Excellent
IRI,VOLTA,CE-085,9.32,0.76,Excellent
IRI,VOLTA,CE-085,9.34,1.11,Excellent
IRI,VOLTA,CE-085,9.36,2.28,Good
IRI,VOLTA,CE-085,9.38,1.34,Excellent
IRI,VOLTA,CE-085,9.4,1.38,Excellent
IRI,VOLTA,CE-085,9.42,1.18,Excellent
IRI,VOLTA,CE-085,9.44,2.65,Good
IRI,VOLTA,CE-085,9.46,1.63,Excellent
IRI,VOLTA,CE-085,9.48,1.56,Excellent
IRI,VOLTA,CE-085,9.5,0.6,Excellent
IRI,VOLTA,CE-085,9.52,1.77,Excellent
IRI,VOLTA,CE-085,9.54,2.46,Good
IRI,VOLTA,CE-085,9.56,1.43,Excellent
IRI,VOLTA,CE-085,9.58,1.56,Excellent
IRI,VOLTA,CE-085,9.6,1.22,Excellent
IRI,VOLTA,CE-085,9.62,0.97,Excellent
IRI,VOLTA,CE-085,9.64,1.11,Excellent
IRI,VOLTA,CE-085,9.66,0.96,Excellent
IRI,VOLTA,CE-085,9.68,0.92,Excellent
IRI,VOLTA,CE-085,9.7,1.51,Excellent
IRI,VOLTA,CE-085,9.72,2.18,Good
IRI,VOLTA,CE-085,9.74,0.86,Excellent
IRI,VOLTA,CE-085,9.76,1.68,Excellent
IRI,VOLTA,CE-085,9.78,2.16,Good
IRI,VOLTA,CE-085,9.8,1.83,Excellent
IRI,VOLTA,CE-085,9.82,2.32,Good
IRI,VOLTA,CE-085,9.84,3.48,Fair
IRI,VOLTA,CE-085,9.86,1.64,Excellent
IRI,VOLTA,CE-085,9.88,3.16,Fair
IRI,VOLTA,CE-085,9.9,2.69,Good
IRI,VOLTA,CE-085,9.92,2.41,Good
IRI,VOLTA,CE-085,9.94,1.48,Excellent
IRI,VOLTA,CE-085,9.96,0.97,Excellent
IRI,VOLTA,CE-085,9.98,2.79,Fair
IRI,VOLTA,CE-085,10.0,4.09,Poor
IRI,VOLTA,CE-085,10.02,1.78,Excellent
IRI,VOLTA,CE-085,10.04,1.69,Excellent
IRI,VOLTA,CE-085,10.06,1.08,Excellent
IRI,VOLTA,CE-085,10.08,1.46,Excellent
IRI,VOLTA,CE-085,10.1,1.52,Excellent
IRI,VOLTA,CE-085,10.12,1.44,Excellent
IRI,VOLTA,CE-085,10.14,1.64,Excellent
IRI,VOLTA,CE-085,10.16,1.98,Excellent
IRI,VOLTA,CE-085,10.18,1.64,Excellent
IRI,VOLTA,CE-085,10.2,1.5,Excellent
IRI,VOLTA,CE-085,10.22,1.72,Excellent
IRI,VOLTA,CE-085,10.24,1.68,Excellent
IRI,VOLTA,CE-085,10.26,1.0,Excellent
IRI,VOLTA,CE-085,10.28,1.52,Excellent
IRI,VOLTA,CE-085,10.3,1.31,Excellent
IRI,VOLTA,CE-085,10.32,1.13,Excellent
IRI,VOLTA,CE-085,10.34,2.16,Good
IRI,VOLTA,CE-085,10.36,0.91,Excellent
IRI,VOLTA,CE-085,10.38,1.46,Excellent
IRI,VOLTA,CE-085,10.4,0.91,Excellent
IRI,VOLTA,CE-085,10.42,2.3,Good
IRI,VOLTA,CE-085,10.44,1.41,Excellent
IRI,VOLTA,CE-085,10.46,1.18,Excellent
IRI,VOLTA,CE-085,10.48,1.31,Excellent
IRI,VOLTA,CE-085,10.5,1.25,Excellent
IRI,VOLTA,CE-085,10.52,1.56,Excellent
IRI,VOLTA,CE-085,10.54,1.3,Excellent
IRI,VOLTA,CE-085,10.56,0.88,Excellent
IRI,VOLTA,CE-085,10.58,1.79,Excellent
IRI,VOLTA,CE-085,10.6,1.38,Excellent
IRI,VOLTA,CE-085,10.62,1.53,Excellent
IRI,VOLTA,CE-085,10.64,0.85,Excellent
IRI,VOLTA,CE-085,10.66,0.93,Excellent
IRI,VOLTA,CE-085,10.68,0.7,Excellent
IRI,VOLTA,CE-085,10.7,1.35,Excellent
IRI,VOLTA,CE-085,10.72,1.64,Excellent
IRI,VOLTA,CE-085,10.74,1.76,Excellent
IRI,VOLTA,CE-085,10.76,1.01,Excellent
IRI,VOLTA,CE-085,10.78,1.17,Excellent
IRI,VOLTA,CE-085,10.8,1.79,Excellent
IRI,VOLTA,CE-085,10.82,1.17,Excellent
IRI,VOLTA,CE-085,10.84,2.56,Good
IRI,VOLTA,CE-085,10.86,1.27,Excellent
IRI,VOLTA,CE-085,10.88,1.57,Excellent
IRI,VOLTA,CE-085,10.9,1.88,Excellent
IRI,VOLTA,CE-085,10.92,2.11,Good
IRI,VOLTA,CE-085,10.94,2.97,Fair
IRI,VOLTA,CE-085,10.96,2.14,Good
IRI,VOLTA,CE-085,10.98,2.63,Good
IRI,VOLTA,CE-085,11.0,1.35,Excellent
IRI,VOLTA,CE-085,11.02,6.05,Very Poor
IRI,VOLTA,CE-085,11.04,1.9,Excellent
IRI,VOLTA,CE-085,11.06,2.42,Good
IRI,VOLTA,CE-085,11.08,1.24,Excellent
IRI,VOLTA,CE-085,11.1,1.23,Excellent
IRI,VOLTA,CE-085,11.12,1.01,Excellent
IRI,VOLTA,CE-085,11.14,1.25,Excellent
